鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,主建物面積,附屬建物面積,陽台面積,電梯
"新竹市","房地(土地+建物)+車位","新竹市新竹市明湖路２４３巷１７６號七樓","43.88","住","","","1100512","土地1建物1車位1","七層","七層","華廈(10層含以下有AE-)","住家用","鋼筋混凝土造","1130416","149.59","3","2","2","有","有","12220000","92701","坡道平面","24.78","650000","預售屋權利轉售，讓渡日期:110年6月26日，權利買賣契約成交價格1500萬元。預售屋、或土地及建物分件登記案件；","78.4","0","8.26","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２之３號十一樓之１","32.82","","鄉村區","乙種建築用地","1100513","土地1建物1車位1","十一層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","155.23","3","2","2","有","有","13920000","99434","坡道平面","24.39","910000","預售屋、或土地及建物分件登記案件；","79.43","0","8.12","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２之５號","37.22","","鄉村區","乙種建築用地","1100504","土地1建物1車位2","一層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","185.9","3","2","2","有","有","16320000","101729","坡道平面","37.86","1260000","預售屋、或土地及建物分件登記案件；","89.13","0","9.97","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市仲生路５６號四樓之２","95.34","","山坡地保育區","丙種建築用地","1100418","土地1建物1車位2","四層","五層","華廈(10層含以下有AE-)","住家用","鋼筋混凝土造","1130326","232.95","3","2","2","有","無","15900000","77265","坡道平面","62.11","2700000","","102.59","0","10.8","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２之１０號二樓之１","32.82","","鄉村區","乙種建築用地","1100408","土地1建物1車位1","二層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","151.68","3","2","2","有","有","12770000","92948","坡道平面","21.07","630000","預售屋權利轉售，讓渡日期:111年6月16日，權利買賣契約成交價格1350萬元。預售屋、或土地及建物分件登記案件；","78.03","0","9.38","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２之７號","36.89","","鄉村區","乙種建築用地","1100412","土地1建物1車位2","一層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","189.85","2","2","1","有","有","16420000","102571","坡道平面","43.22","1380000","預售屋權利轉售，讓渡日期:110年12月5日，權利買賣契約成交價格1680萬元。預售屋、或土地及建物分件登記案件；","87.1","0","11.05","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２之３號二樓之５","36.62","","鄉村區","乙種建築用地","1100416","土地1建物1車位1","二層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","164.53","3","2","2","有","有","13810000","90385","坡道平面","18.93","650000","預售屋、或土地及建物分件登記案件；","89.13","0","8.29","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市延平路一段２６９號十三樓之５","28.42","住","","","1100320","土地1建物1車位2","十三層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130703","184.87","3","2","2","有","無","14360000","91121","坡道平面","60.2","3000000","新成屋尚未成立管委會。預售屋、或土地及建物分件登記案件；","74.68","0","7.69","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市延平路一段２７３號十一樓之１","37.47","住","","","1100320","土地1建物1車位2","十一層","十二層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130703","237.73","4","2","2","有","無","19000000","91252","坡道平面","60.2","2800000","新成屋尚未成立管委會。預售屋、或土地及建物分件登記案件；","108.15","0","10.01","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市竹香北路２８號十二樓之１","29.81","住","","","1100331","土地1建物1車位2","十二層","十七層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130701","234.5","3","2","2","有","有","13490000","84370","坡道平面","96.18","1820000","預售屋權利轉售，讓渡日期：113年7月11日，權利買賣成交價格為新台幣1969萬元整。預售屋、或土地及建物分件登記案件；","84.5","0","8.67","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市延平路一段２７３號二樓之１","37.47","住","","","1100320","土地1建物1車位2","二層","十二層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130703","237.73","4","2","2","有","無","20060000","96096","坡道平面","60.2","3000000","新成屋尚未成立管委會。預售屋、或土地及建物分件登記案件；","108.15","0","10.01","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市延平路一段２７３號六樓之１","37.47","住","","","1100329","土地1建物1車位2","六層","十二層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130703","237.73","4","2","2","有","無","18000000","84493","坡道平面","60.2","3000000","112.4.21預售屋權利轉讓1800萬無加價。113.3.29預售屋權利轉讓1800萬無加價。新成屋尚未成立管委會。預售屋、或土地及建物分件登記案件；","108.15","0","10.01","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市仲生路５６號二樓之１","95.34","","山坡地保育區","丙種建築用地","1100327","土地1建物1車位1","二層","五層","華廈(10層含以下有AE-)","住家用","鋼筋混凝土造","1130326","208.99","3","2","2","有","無","16800000","86279","坡道平面","30.5","1400000","","107.66","0","10.8","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２之１０號十樓之３","32.82","","鄉村區","乙種建築用地","1100312","土地1建物1車位1","十層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","167.98","3","2","2","有","有","13850000","99259","坡道平面","37.11","860000","預售屋權利轉售，讓渡日期110年10月31日，權利買賣契約成交價格為1520萬元。預售屋、或土地及建物分件登記案件；","79.43","0","8.12","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市延平路一段２７３號十樓之１","37.47","住","","","1100303","土地1建物1車位2","十層","十二層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130703","237.73","4","2","2","有","無","19350000","90971","坡道平面","60.2","3200000","新成屋尚未成立管委會。預售屋、或土地及建物分件登記案件；","108.15","0","10.01","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２號","32.82","","鄉村區","乙種建築用地","1100304","土地1建物1車位1","一層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","162.92","3","2","2","有","有","13860000","99824","坡道平面","32.09","800000","預售屋、或土地及建物分件登記案件；","78.03","0","9.54","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２之３號九樓之１","32.82","","鄉村區","乙種建築用地","1100325","土地1建物1車位1","九層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","164.65","3","2","2","有","有","13630000","97363","坡道平面","33.8","890000","預售屋、或土地及建物分件登記案件；","79.43","0","8.12","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市延平路一段２７３號八樓之２","37.47","住","","","1100226","土地1建物1車位2","八層","十二層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130703","237.73","4","2","2","有","無","18170000","86577","坡道平面","60.2","2800000","新成屋尚未成立管委會。預售屋、或土地及建物分件登記案件；","108.15","0","10.01","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市延平路一段２７３號七樓之１","37.47","住","","","1100209","土地1建物1車位2","七層","十二層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130703","237.73","4","2","2","有","無","18380000","86633","坡道平面","60.2","3000000","110.11.18預售屋權利轉讓1868萬。新成屋尚未成立管委會。預售屋、或土地及建物分件登記案件；","108.15","0","10.01","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市延平路一段２７３號九樓之１","37.47","住","","","1100209","土地1建物1車位2","九層","十二層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130703","237.73","4","2","2","有","無","18600000","87872","坡道平面","60.2","3000000","110.12.3預售屋權利轉讓2018萬。新成屋尚未成立管委會。預售屋、或土地及建物分件登記案件；","108.15","0","10.01","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市竹香北路２８號二樓之１","24.16","住","","","1100225","土地1建物1車位2","","十七層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130701","242.68","3","2","2","有","有","15260000","89647","坡道平面","104.36","2860000","預售屋、或土地及建物分件登記案件；","84.5","0","8.67","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市竹香北路２８號二樓之６","23.13","住","","","1100221","土地1建物1車位1","二層","十七層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130701","181.24","3","2","2","有","有","13290000","91475","坡道平面","47.87","1090000","預售屋、或土地及建物分件登記案件；","80.68","0","9.12","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市竹香北路２８號二樓之５","16.49","住","","","1100226","土地1建物1車位1","二層","十七層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130701","129.75","2","2","1","有","有","8080000","83499","坡道平面","44","920000","預售屋權利轉售，讓渡日期：113年4月26日，權利買賣成交價格為新台幣828萬元整。預售屋、或土地及建物分件登記案件；","53.1","0","4.73","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市竹香北路２８號三樓之６","22.64","住","","","1100203","土地1建物1車位1","三層","十七層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130701","177.37","3","2","2","有","有","11900000","82552","坡道平面","44","890000","預售屋、或土地及建物分件登記案件；","80.68","0","9.12","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市竹香北路２８號三樓之５","16.49","住","","","1100206","土地1建物1車位1","三層","十七層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130701","129.75","2","2","1","有","有","8130000","83615","坡道平面","44","960000","預售屋、或土地及建物分件登記案件；","53.1","0","4.73","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市竹香北路２８號二樓之２","16.64","住","","","1100224","土地1建物1車位1","二層","十七層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130701","131.05","2","2","1","有","有","8500000","86962","坡道平面","44","930000","預售屋、或土地及建物分件登記案件；","54.33","0","4.3","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市延平路一段２７３號六樓之２","36.22","住","","","1100203","土地1建物1車位1","六層","十二層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130703","223.46","4","2","2","有","無","16850000","85338","坡道平面","45.93","1700000","新成屋尚未成立管委會。預售屋、或土地及建物分件登記案件；","108.15","0","10.01","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市仲生路５６號四樓之１","91.49","","山坡地保育區","丙種建築用地","1100220","土地1建物1車位1","四層","五層","華廈(10層含以下有AE-)","住家用","鋼筋混凝土造","1130326","202.45","3","2","2","有","無","14400000","75509","坡道平面","31.61","1500000","","102.59","0","10.8","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２之７號十樓之３","24.42","","鄉村區","乙種建築用地","1100224","土地1建物1車位1","十層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","136.18","2","2","1","有","有","11010000","104267","坡道平面","38.93","870000","預售屋、或土地及建物分件登記案件；","57.33","0","7.7","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２號十樓之２","32.29","","鄉村區","乙種建築用地","1100201","土地1建物1車位1","十層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","165.88","3","2","2","有","有","13360000","97305","坡道平面","37.11","830000","預售屋權利轉售，讓渡日期:110年12月26日，權利買賣契約成交價格1386萬元。預售屋、或土地及建物分件登記案件；","78.03","0","8.12","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２之１０號十樓之２","32.29","","鄉村區","乙種建築用地","1100201","土地1建物1車位1","十層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","149.07","3","2","2","有","有","12740000","94757","坡道平面","20.32","540000","預售屋、或土地及建物分件登記案件；","78.03","0","8.12","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２之７號十二樓之３","24.35","","鄉村區","乙種建築用地","1100201","土地1建物1車位1","十二層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","115.64","2","2","1","有","有","9960000","96877","坡道平面","18.61","560000","預售屋權利轉售，讓渡日期:112年11月9日，權利買賣契約成交價格996萬元。預售屋、或土地及建物分件登記案件；","57.33","0","7.53","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２之３號六樓之１","32.82","","鄉村區","乙種建築用地","1100201","土地1建物1車位1","六層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","169.46","3","2","1","有","有","13370000","95682","坡道平面","38.61","850000","預售屋、或土地及建物分件登記案件；","79.43","0","8.12","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２之３號八樓之３","36.62","","鄉村區","乙種建築用地","1100201","土地1建物1車位2","八層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","196.64","3","2","2","有","有","15770000","99575","坡道平面","50.92","1260000","預售屋、或土地及建物分件登記案件；","89.13","0","8.4","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市延平路一段２６９號十二樓之１","24.9","住","","","1100205","土地1建物1車位1","十二層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130703","154.77","3","2","2","有","有","11970000","86228","坡道平面","30.1","1220000","111.6.21預售屋權利轉讓1197萬無加價。親友、員工、共有人或其他特殊關係間之交易；預售屋、或土地及建物分件登記案件；","74.68","0","7.69","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市延平路一段２７３號七樓之２","37.47","住","","","1100204","土地1建物1車位2","七層","十二層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130703","237.73","4","2","2","有","有","18100000","83929","坡道平面","60.2","3200000","預售屋、或土地及建物分件登記案件；","108.15","0","10.01","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２之１０號十一樓之１","32.29","","鄉村區","乙種建築用地","1100201","土地1建物1車位1","十一層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","148.11","3","2","2","有","有","12480000","92738","坡道平面","19.36","540000","預售屋權利轉售，讓渡日期:110年12月19日，權利買賣契約成交價格1298萬元預售屋、或土地及建物分件登記案件；","78.03","0","8.12","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２之１０號八樓之３","32.89","","鄉村區","乙種建築用地","1100226","土地1建物1車位1","八層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","163.12","3","2","2","有","有","13500000","97001","坡道平面","32.09","790000","預售屋、或土地及建物分件登記案件；","79.43","0","8.24","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２之７號八樓之３","24.42","","鄉村區","乙種建築用地","1100201","土地1建物1車位1","八層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","119.92","2","2","1","有","有","10050000","96874","坡道平面","22.68","630000","預售屋權利轉售，讓渡日期:111年01月07日，權利買賣契約成交價格1005萬元預售屋、或土地及建物分件登記案件；","57.33","0","7.7","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２號九樓之１","32.29","","鄉村區","乙種建築用地","1100125","土地1建物1車位1","九層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","147.37","3","2","2","有","有","12570000","93821","坡道平面","19.36","560000","預售屋權利轉售，讓渡日期:112年07月31日，權利買賣契約成交價格1257萬元。預售屋、或土地及建物分件登記案件；","78.03","0","8.12","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２號十樓之５","32.29","","鄉村區","乙種建築用地","1100126","土地1建物1車位1","十層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","146.62","3","2","2","有","有","12620000","94211","坡道平面","18.61","560000","預售屋權利轉售，讓渡日期:110年12月14日，權利買賣契約成交價格1510萬元。預售屋、或土地及建物分件登記案件；","78.03","0","8.12","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２之１０號十四樓之１","32.29","","鄉村區","乙種建築用地","1100125","土地1建物1車位1","十四層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","149.5","3","2","2","有","有","12480000","92501","坡道平面","21.61","650000","預售屋權利轉售，讓渡日期:110年09月23日，權利買賣契約成交價格1476萬元。預售屋、或土地及建物分件登記案件；","78.03","0","8.12","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２之７號十一樓之５","24.28","","鄉村區","乙種建築用地","1100125","土地1建物1車位1","十一層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","122.76","2","2","1","有","有","9730000","91327","坡道平面","22.68","590000","預售屋權利轉售，讓渡日期:110年8月29日，權利買賣契約成交價格1080萬元。預售屋、或土地及建物分件登記案件；","57.21","0","7.53","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２之３號十二樓之３","36.62","","鄉村區","乙種建築用地","1100126","土地1建物1車位2","十二層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","181.75","3","2","2","有","有","15300000","99140","坡道平面","38.72","1120000","預售屋、或土地及建物分件登記案件；","89.13","0","8.29","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市延平路一段２６９號十二樓之２","31.19","住","","","1100110","土地1建物1車位2","十二層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130703","200.98","3","2","2","有","無","15180000","87939","坡道平面","60.2","2800000","新成屋尚未成立管委會。預售屋、或土地及建物分件登記案件；","84.98","0","8.02","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市延平路一段２６９號四樓之１","24.9","住","","","1100104","土地1建物1車位1","四層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130703","154.77","3","2","2","有","無","11800000","83420","坡道平面","30.1","1400000","新成屋尚未成立管委會。預售屋、或土地及建物分件登記案件；","74.68","0","7.69","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市頂埔路６８號三樓之２","35","住","","","1100108","土地1建物1車位1","三層","十三層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130606","203.1","4","2","2","有","無","15000000","84660","坡道平面","54.27","2400000","管理組織:目前無將來會成立預售屋、或土地及建物分件登記案件；","90.15","0","9.42","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市仲生路５６號二樓之２","95.34","","山坡地保育區","丙種建築用地","1100121","土地1建物1車位1","二層","五層","華廈(10層含以下有AE-)","住家用","鋼筋混凝土造","1130326","210.09","3","2","2","有","無","16800000","85724","坡道平面","31.61","1500000","","107.66","0","10.8","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市仲生路５２號三樓之１","95.34","","山坡地保育區","丙種建築用地","1100114","土地1建物1車位2","三層","五層","華廈(10層含以下有AE-)","住家用","鋼筋混凝土造","1130326","232.95","3","2","2","有","無","16350000","81070","坡道平面","62.11","2500000","","102.59","0","10.8","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２號三樓之１","32.29","","鄉村區","乙種建築用地","1100126","土地1建物1車位1","三層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","152.29","3","2","2","有","有","12200000","89857","坡道平面","23.53","630000","預售屋權利轉售，讓渡日期:110年09月11日，權利買賣契約成交價格1330萬元。預售屋、或土地及建物分件登記案件；","78.03","0","8.12","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２號四樓之１","32.29","","鄉村區","乙種建築用地","1100129","土地1建物1車位1","四層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","147.37","3","2","2","有","有","12180000","90245","坡道平面","18.61","560000","預售屋權利轉售，讓渡日期:111年11月12日，權利買賣契約成交價格1700萬元。預售屋、或土地及建物分件登記案件；","78.03","0","8.12","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２之１０號七樓之１","32.29","","鄉村區","乙種建築用地","1100126","土地1建物1車位1","七層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","150.35","3","2","2","有","有","12490000","91968","坡道平面","21.61","650000","預售屋權利轉售，讓渡日期110年09月01日，權利買賣契約成交價格為1438萬元。預售屋、或土地及建物分件登記案件；","78.03","0","8.12","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２之１０號八樓之１","32.35","","鄉村區","乙種建築用地","1100129","土地1建物1車位1","八層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","148.6","3","2","2","有","有","12730000","94400","坡道平面","19.68","560000","預售屋權利轉售，讓渡日期112年12月30日，權利買賣契約成交價格為1980萬元。預售屋、或土地及建物分件登記案件；","78.03","0","8.24","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２之７號十一樓之２","24.42","","鄉村區","乙種建築用地","1100125","土地1建物1車位1","十一層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","115.84","2","2","1","有","有","9850000","95752","坡道平面","18.61","540000","預售屋權利轉售，讓渡日期110年08月18日，權利買賣契約成交價格為1055萬元。預售屋、或土地及建物分件登記案件；","57.31","0","7.7","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２之７號六樓之３","24.42","","鄉村區","乙種建築用地","1100126","土地1建物1車位1","六層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","119.92","2","2","1","有","有","9570000","92143","坡道平面","22.68","610000","預售屋權利轉售，讓渡日期111年04月16日，權利買賣契約成交價格為1326萬元。預售屋、或土地及建物分件登記案件；","57.33","0","7.7","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２之７號七樓之３","24.42","","鄉村區","乙種建築用地","1100126","土地1建物1車位1","七層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","115.86","2","2","1","有","有","9500000","92134","坡道平面","18.61","540000","預售屋權利轉售，讓渡日期112年07月13日，權利買賣契約成交價格為1400萬元。預售屋、或土地及建物分件登記案件；","57.33","0","7.7","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２之３號十三樓之２","32.82","","鄉村區","乙種建築用地","1100129","土地1建物1車位1","十三層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","161.01","3","2","2","有","有","12620000","91326","坡道平面","30.16","670000","預售屋權利轉售，讓渡日期111年01月23日，權利買賣契約成交價格為1465萬元。預售屋、或土地及建物分件登記案件；","79.43","0","8.12","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２之３號九樓之３","36.62","","鄉村區","乙種建築用地","1100125","土地1建物1車位2","九層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","186.14","3","2","2","有","有","15720000","99931","坡道平面","40.54","1170000","預售屋權利轉售，讓渡日期110年11月21日，權利買賣契約成交價格為1770萬元。預售屋、或土地及建物分件登記案件；","89.13","0","8.29","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２之３號十二樓之５","36.62","","鄉村區","乙種建築用地","1100128","土地1建物1車位2","十二層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","207.74","3","2","2","有","有","15960000","99732","坡道平面","62.15","1440000","預售屋、或土地及建物分件登記案件；","89.13","0","8.29","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２之１０號十一樓之５","32.82","","鄉村區","乙種建築用地","1100127","土地1建物1車位1","十一層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","149.47","3","2","2","有","有","12780000","93535","坡道平面","18.61","540000","預售屋權利轉售，讓渡日期112年11月29日，權利買賣契約成交價格為1540萬元。預售屋、或土地及建物分件登記案件；","79.43","0","8.12","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２之７號三樓之５","24.35","","鄉村區","乙種建築用地","1100127","土地1建物1車位1","三層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","117.41","2","2","1","有","有","9270000","89917","坡道平面","20.32","540000","預售屋權利轉售，讓渡日期110年11月22日，權利買賣契約成交價格為1140萬元。預售屋、或土地及建物分件登記案件；","57.21","0","7.7","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２號二樓之１","32.29","","鄉村區","乙種建築用地","1100125","土地1建物1車位1","二層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","148.44","3","2","2","有","有","11930000","88304","坡道平面","19.68","560000","預售屋權利轉售，讓渡日期:111年01月06日，權利買賣契約成交價格1243萬元。預售屋、或土地及建物分件登記案件；","78.03","0","8.12","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２號五樓之１","32.29","","鄉村區","乙種建築用地","1100125","土地1建物1車位1","五層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","148.44","3","2","2","有","有","12250000","90556","坡道平面","19.68","590000","預售屋、或土地及建物分件登記案件；","78.03","0","8.12","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２號六樓之１","32.29","","鄉村區","乙種建築用地","1100125","土地1建物1車位1","六層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","149.08","3","2","2","有","有","12300000","90944","坡道平面","20.32","590000","預售屋權利轉售，讓渡日期:112年03月22日，權利買賣契約成交價格1800萬元。預售屋、或土地及建物分件登記案件；","78.03","0","8.12","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２號七樓之１","32.29","","鄉村區","乙種建築用地","1100125","土地1建物1車位1","七層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","148.12","3","2","2","有","有","12280000","91177","坡道平面","19.36","540000","預售屋權利轉售，讓渡日期:111年02月15日，權利買賣契約成交價格1485萬元。預售屋、或土地及建物分件登記案件；","78.03","0","8.12","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２號八樓之１","32.35","","鄉村區","乙種建築用地","1100125","土地1建物1車位1","八層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","172.04","3","2","2","有","有","13310000","96324","坡道平面","43.1","890000","預售屋、或土地及建物分件登記案件；","78.03","0","8.24","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２號五樓之２","32.29","","鄉村區","乙種建築用地","1100126","土地1建物1車位1","五層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","148.12","3","2","2","有","有","12030000","89236","坡道平面","19.36","540000","預售屋、或土地及建物分件登記案件；","78.03","0","8.12","有"
"新竹市","房地(土地+建物)+車位","新竹市新竹市東大路二段６２２號六樓之２","32.29","","鄉村區","乙種建築用地","1100126","土地1建物1車位1","六層","十四層","住宅大樓(11層含以上有AE-)","住家用","鋼筋混凝土造","1130625","148.12","3","2","2","有","有","12240000","84576","坡道平面","19.36","1350000","預售屋、或土地及建物分件登記案件；","78.03","0","8.12","有"
