土地移轉總面積平方公尺,都市土地使用分區,交易年月,建物大於1,車位數,樓層比例,建物型態,是否透天,是否投資透天,主要用途,屋齡缺失,屋齡,建物移轉總面積平方公尺,是否毛胚,建物現況格局-房,有無管理組織,單價,總價元,車位類別,車位總價元,特殊交易,電梯,latitude,longitude,與竹科距離_km,mean_price_per_unit,high_price_decorated
37.17,住,11307,0,0,0.75,公寓,0,0,住家用,0,113.7,73.52,0,2,0,108813.9282,8000000,無,0,0,0,24.8083187,120.9725994,4.485448658,123259.9991,0
13.14,住,11307,0,0,0.428571429,華廈,0,0,住家用,0,113.7,74.27,0,2,1,68668.37216,5100000,無,0,0,1,24.819011,120.975246,5.176365047,104438.7926,0
41.01,非,11307,0,0,1.1,透天厝,1,0,住家用,0,43.6,75.36,1,0,0,46443.73673,3500000,無,0,1,0,24.738761,120.9109697,10.71523713,62535.87922,0
48.83,住,11310,0,0,1,公寓,0,0,住家用,0,114,75.9,0,3,0,144927.5362,11000000,無,0,1,0,24.7992001,120.9969714,2.148912532,132965.9955,0
48.83,住,11309,0,0,0.8,公寓,0,0,住家用,0,41.3,75.9,0,3,0,150197.6285,11400000,無,0,0,0,24.7993386,120.9968945,2.166102801,131650.4978,0
23.9,住,11308,0,0,0.75,公寓,0,0,住家用,0,43.7,76.34,0,3,0,63531.5693,4850000,無,0,0,0,24.8148354,120.9560698,6.24298522,91070.61139,0
29,其,11309,0,0,0.2,公寓,0,0,住家用,0,45.8,76.35,0,3,0,100851.3425,7700000,無,0,0,0,24.7963647,120.9810892,2.997891944,127933.1938,0
8.43,商,11308,0,1,0.545454545,大樓,0,0,辦公用,0,15.7,76.36,0,1,1,122839.1828,9380000,平面,1100000,0,1,24.8109369,120.9633642,5.393363068,116664.5291,0
58.97,非,11309,0,0,1.1,透天厝,1,0,住家用,0,44.9,76.5,1,0,0,31895.42484,2440000,無,0,1,0,24.8002541,120.925035,8.438229206,79241.8745,0
7.53,住,11308,0,1,0.888888889,華廈,0,0,商業用,0,26.7,76.77,0,1,1,85971.08245,6600000,平面,1100000,0,1,24.801084,120.9828914,3.175789258,124826.38,0
57,非,11307,0,0,1.1,透天厝,1,0,住家用,0,113.7,76.83,1,0,0,136665.3651,10500000,無,0,0,0,24.81227,120.9535973,6.288797862,106496.4075,1
169,商,11306,0,0,1.1,透天厝,1,0,住家用,0,113.6,77.52,1,0,0,496646.0268,38500000,無,0,0,0,24.799087,120.9667248,4.413094812,125245.7564,1
61,非,11308,0,0,1.1,透天厝,1,0,住家用,0,38.9,77.92,1,0,0,93685.83162,7300000,無,0,1,0,24.8088674,120.9507306,6.347041485,89868.84151,0
16.93,住,11108,0,0,0.857142857,華廈,0,0,住家用,1,0,78.84,0,2,0,164003.0441,12930000,無,0,0,1,24.8140692,120.9725372,4.933076739,113895.0672,1
12.5,商,11308,0,0,0.571428571,華廈,0,0,住家用,0,3.3,79.06,0,2,1,134075.3858,10600000,無,0,0,1,24.8093022,120.9652223,5.13444051,119195.7995,0
14.1,其,11310,0,1,0.5,華廈,0,0,住家用,0,19.8,79.29,0,1,1,92445.4534,7330000,平面,1100000,0,1,24.77616,120.9679492,3.88984859,75248.88734,1
8.29,商,11310,0,0,0.642857143,大樓,0,0,商業用,0,31.5,79.36,0,1,1,57459.67742,4560000,無,0,0,1,24.800847,120.9612875,4.99312913,124515.3458,0
17.18,住,11108,0,0,0.571428571,華廈,0,0,住家用,1,0,79.65,0,2,0,155430.0063,12380000,無,0,0,1,24.8140692,120.9725372,4.933076739,113895.0672,1
17.18,住,11108,0,0,0.571428571,華廈,0,0,住家用,1,0,80.06,0,2,0,156132.9003,12500000,無,0,0,1,24.8140692,120.9725372,4.933076739,113895.0672,1
21.91,住,11307,0,0,1,公寓,0,0,住家用,0,30.8,80.43,0,3,0,39786.14945,3200000,無,0,0,0,24.8346667,120.945526,8.47652733,103725.5375,0
21.85,住,11310,0,0,0.8,公寓,0,0,住家用,0,42.8,80.53,0,3,0,52154.47659,4200000,無,0,0,0,24.791484,120.9655649,4.227290081,104183.651,0
24,非,11310,0,0,0.6,華廈,0,0,住家用,0,29.9,81.31,0,3,1,79940.96667,6500000,無,0,0,1,24.7676102,120.9789249,3.142375919,81594.99134,0
8.4,住,11308,0,1,0.571428571,大樓,0,0,住家用,0,27.6,81.51,1,0,1,98147.46657,8000000,坡道機械,0,0,1,24.8151621,120.9615308,5.829047253,93507.76805,0
6.81,非,11307,0,0,0.875,大樓,0,0,住家用,0,27.8,81.71,0,2,1,104026.435,8500000,無,0,0,1,24.7891304,120.9301947,7.705440311,78028.28124,1
24,住,11309,0,0,1,華廈,0,0,住家用,0,30.7,81.89,0,3,0,101721.822,8330000,無,0,0,1,24.801072,120.9587123,5.24002138,96335.93625,0
64,住,11309,0,0,1.1,透天厝,1,0,住家用,0,53.2,81.96,1,0,0,187286.4812,15350000,無,0,0,0,24.8126119,120.959979,5.778631896,106398.4087,1
24.23,住,11307,0,1,0.8,華廈,0,0,住家用,0,5,82.04,0,2,1,109702.5841,9000000,其他,0,0,1,24.8357627,120.9320658,9.579765915,94051.41097,1
54.85,非,11307,0,0,0.8,公寓,0,0,住家用,0,23.2,82.18,0,4,1,53784.37576,4420000,無,0,0,0,24.7535457,120.9522507,6.257793283,49251.23886,0
24.5,住,11307,0,0,0.25,公寓,0,0,商業用,0,113.7,82.32,0,3,0,222303.207,18300000,無,0,0,0,24.8107955,120.972324,4.691046827,118838.9705,1
30.7,住,11308,0,0,0.4,華廈,0,0,住家用,0,44.9,82.46,0,3,1,95561.48436,7880000,無,0,0,1,24.7998569,120.9604847,5.021557531,117244.5549,0
7.69,商,11310,0,0,0.642857143,大樓,0,0,其他,0,31.5,82.58,0,1,1,48437.87842,4000000,無,0,0,1,24.800847,120.9612875,4.99312913,124515.3458,0
81.31,非,11308,0,0,1.1,透天厝,1,0,住家用,0,47.1,82.77,1,0,0,60408.36052,5000000,無,0,1,0,24.7985046,120.9273237,8.167522966,83494.35672,0
47,住,11307,0,0,1.1,透天厝,1,0,住家用,0,51.6,82.86,1,0,0,189234.854,15680000,無,0,0,0,24.8104669,120.97396,4.546925053,117858.7703,1
33.02,住,11212,0,0,0.8,華廈,0,0,住家用,1,0,83.09,0,1,1,139005.8972,11550000,無,0,0,1,24.8033239,120.9522358,5.939664975,92518.46208,1
48.25,住,11309,0,0,0.25,公寓,0,0,住家用,0,113.9,83.47,1,0,0,152390.0803,12720000,無,0,0,0,24.7980591,120.9606489,4.929384506,120853.996,1
8.49,商,11308,0,0,0.2,華廈,0,0,住家用,0,29.6,83.76,0,3,1,69245.46323,5800000,無,0,0,1,24.7984648,120.9712219,3.976567369,127542.8611,0
14.1,其,11309,0,1,-0.5,華廈,0,0,住家用,0,19.7,84.52,0,1,1,29578.79792,2500000,平面,1100000,1,1,24.7763996,120.9676474,3.915994883,75248.88734,0
68,住,11305,0,0,1.1,透天厝,1,0,住家用,0,52.4,84.55,1,0,0,106445.89,9000000,無,0,1,0,24.8122791,120.960581,5.707775653,109050.5655,0
10.34,商,11307,0,0,0.958333333,大樓,0,0,住家用,0,3.6,84.71,0,2,1,247904.6157,21000000,無,0,0,1,24.7918594,121.014514,1.427700951,169357.7826,1
24.82,住,11308,0,0,0.428571429,華廈,0,0,住家用,0,5.7,85.54,0,3,1,116904.3722,10000000,無,0,0,1,24.83366,120.9461671,8.352598044,108838.2745,0
43.89,住,11308,0,0,0.6,公寓,0,0,住家用,0,41.4,86.13,0,3,0,84755.602,7300000,無,0,0,0,24.8192584,120.964398,5.919068189,91950.16239,0
28.9,住,11307,0,0,0.6,公寓,0,0,住家用,0,41.5,86.13,0,3,0,139324.2773,12000000,無,0,1,0,24.8076189,120.9705102,4.597394576,121735.2074,0
14.32,住,11308,0,1,0.909090909,大樓,0,0,住家用,0,16.6,86.83,0,1,1,168144.6505,14600000,平面,1100000,0,1,24.7881204,121.0166937,1.304025687,166165.0927,0
16.04,其,11309,0,1,0.5,華廈,0,0,住家用,0,19.7,86.85,0,1,1,81750.14393,7100000,平面,1100000,0,1,24.7764301,120.9675564,3.924600918,75248.88734,0
11.56,住,11309,0,0,0.416666667,大樓,0,0,住家用,0,28.1,87.12,0,2,0,81496.78604,7100000,無,0,0,1,24.8028787,120.9764229,3.80264054,137728.0794,0
38.1,住,11308,0,0,0.4,公寓,0,0,住家用,0,113.8,87.3,0,3,0,103092.7835,9000000,無,0,0,0,24.8171604,120.9614456,5.979046742,93005.14849,0
67,其,11310,0,0,1.1,透天厝,1,0,住家用,0,58.7,87.73,1,0,0,75230.82184,6600000,無,0,0,0,24.8049337,120.9817855,3.55534184,133964.4116,0
28.6,住,11307,0,0,0.6,公寓,0,0,住家用,0,38.7,88.38,0,3,0,107490.3824,9500000,無,0,0,0,24.7956284,120.97644,3.363335424,113045.6495,0
20.64,住,11308,0,1,0.333333333,華廈,0,0,辦公用,0,10.5,88.66,0,1,1,169185.6531,15000000,坡道機械,0,0,1,24.7831389,121.019601,1.391157882,157487.5805,0
20.82,住,11306,0,0,1,華廈,0,0,住家用,0,30.4,89.02,0,5,1,91440.12581,8140000,無,0,0,1,24.7815415,121.0239884,1.824596791,160372.5394,0
25.3,商,11306,0,0,0.4,公寓,0,0,住家用,0,40.5,89.31,0,3,0,76139.29011,6800000,無,0,0,0,24.8033093,120.9775122,3.747195445,134803.1701,0
10,商,11307,0,1,1,大樓,0,0,住家用,0,7.1,89.32,0,3,1,179131.2136,16000000,升降機械,0,0,1,24.8051188,120.9641534,4.963595387,130794.6223,1
25.72,非,11306,0,0,1,公寓,0,0,住家用,0,113.6,89.67,0,3,0,57990.40928,5200000,無,0,0,0,24.7878986,120.9390804,6.797537059,87358.34214,0
8.59,商,11303,0,0,0.454545455,大樓,0,0,住家用,0,15.2,89.72,0,2,1,115916.1837,10400000,無,0,0,1,24.8108759,120.9633572,5.389862976,116664.5291,0
87,住,11309,0,0,1.1,透天厝,1,0,住家用,0,113.9,89.76,1,0,0,128119.4296,11500000,無,0,0,0,24.7928239,120.9509001,5.703216674,102347.4629,1
70,住,11307,0,0,1.1,透天厝,1,0,住家用,0,113.7,89.82,1,0,0,226007.5707,20300000,無,0,0,0,24.8070706,120.9744238,4.25564636,141981.184,1
36.57,非,11309,0,1,1,華廈,0,0,住家用,0,113.9,89.89,0,2,1,104349.7608,9380000,坡道機械,0,0,1,24.7705841,120.9663161,4.189999846,76388.73733,1
18.96,住,11308,0,0,1,公寓,0,0,住家用,0,41.6,90.3,0,3,0,55370.9856,5000000,無,0,0,0,24.8159799,120.9713393,5.170551171,108275.8324,0
26.51,住,11310,0,0,1,公寓,0,0,住家用,0,35.6,90.46,0,3,0,59694.89277,5400000,無,0,0,0,24.7788261,121.0246069,1.912268534,156871.5577,0
32.01,住,11310,0,0,0.6,公寓,0,0,住家用,0,41.9,90.5,0,3,0,132596.6851,12000000,無,0,0,0,24.8092501,120.9689531,4.83348228,118816.715,0
33.94,住,11309,0,0,1,公寓,0,0,住家用,0,42.7,90.81,0,3,0,85893.62405,7800000,無,0,0,0,24.7943655,120.9790057,3.068623228,119757.375,0
23.99,住,11309,0,0,1,公寓,0,0,住家用,0,40.2,91.2,0,3,0,60307.01754,5500000,無,0,0,0,24.8040178,120.9615382,5.130528042,120133.3821,0
30.6,住,11309,0,1,0.4,華廈,0,0,住家用,0,0.3,91.24,0,2,1,145111.7931,13240000,其他,0,0,1,24.7909637,120.9727076,3.517109332,110420.8408,1
101,商,11308,0,0,1.1,透天厝,1,0,住家用,0,55.6,91.46,1,0,0,295211.0212,27000000,無,0,0,0,24.7964549,120.9616613,4.770318886,114603.2482,1
101,商,11308,0,0,1.1,透天厝,1,0,住家用,0,55.6,91.46,1,0,0,295211.0212,27000000,無,0,0,0,24.7964549,120.9616613,4.770318886,114603.2482,1
25.23,非,11309,0,1,1,華廈,0,0,住家用,0,29.8,92.24,0,3,1,130095.4033,12000000,平面,1100000,0,1,24.8197927,120.9598152,6.296062441,90095.91454,1
33.02,住,11301,0,1,0.6,華廈,0,0,住家用,1,0,92.45,0,2,1,136289.8864,12600000,其他,0,0,1,24.8033239,120.9522358,5.939664975,92518.46208,1
33.02,住,11212,0,1,0.4,華廈,0,0,住家用,1,0,92.45,0,2,1,132504.0562,12250000,其他,0,0,1,24.8033239,120.9522358,5.939664975,92518.46208,1
25.75,其,11308,0,1,1,華廈,0,0,住家用,0,7.6,92.94,0,2,1,196901.2266,18300000,坡道機械,0,0,1,24.7820565,121.0171823,1.137341073,157121.5773,1
120,住,11310,0,0,1.1,透天厝,1,0,住家用,0,49.8,92.96,1,0,0,88209.98279,8200000,無,0,1,0,24.8138287,120.9674798,5.278347115,112453.7369,0
25.23,非,11309,0,0,1,華廈,0,0,住家用,0,29.8,93.01,0,3,0,97838.94205,9100000,無,0,0,1,24.819973,120.9599521,6.299265704,90095.91454,0
25.23,非,11307,0,0,1,華廈,0,0,住家用,0,29.6,93.01,0,3,0,90850.44619,8450000,無,0,0,1,24.819973,120.9599521,6.299265704,90095.91454,0
59.37,非,11309,0,0,1.1,透天厝,1,0,住家用,0,113.9,93.1,1,0,0,48335.12352,4500000,無,0,1,0,24.8014316,120.926591,8.319181155,85330.85173,0
29.5,住,11309,0,0,1.1,透天厝,1,1,住家用,0,35.5,93.36,0,0,0,42844.90146,4000000,無,0,0,0,24.7974136,120.9668091,4.327233436,123792.8869,0
26.57,其,11308,0,1,0.857142857,華廈,0,0,住家用,0,7.6,94.06,0,2,1,178609.3983,16800000,平面,1100000,0,1,24.7819397,121.0169575,1.114137121,157121.5773,0
49.75,住,11308,0,0,1,公寓,0,0,住家用,0,48,94.08,0,3,0,100977.8912,9500000,無,0,0,0,24.8128764,120.9840592,4.10959548,124569.6057,0
48.09,住,11307,0,0,1,公寓,0,0,住家用,0,47.9,94.08,0,5,0,99596.08844,9370000,無,0,0,0,24.81336,120.984575,4.127286172,124569.6057,0
8.18,住,11308,0,1,0.857142857,大樓,0,0,住家用,0,16.3,94.4,0,2,1,70974.57627,6700000,坡道機械,0,0,1,24.8392245,120.9326397,9.780282832,91700.29016,0
41.12,住,11307,0,1,1,公寓,0,0,住家用,0,30.6,94.53,0,3,1,126943.8274,12000000,平面,1100000,0,0,24.8138287,120.9674798,5.278347115,112453.7369,0
26.74,其,11308,0,1,0.714285714,華廈,0,0,住家用,0,7.6,94.86,0,2,1,180265.6546,17100000,坡道機械,0,0,1,24.7820287,121.0171578,1.134737397,157121.5773,0
21.42,住,11306,0,0,1,華廈,0,0,住家用,0,43.8,94.91,0,3,1,80918.76515,7680000,無,0,0,1,24.8179276,120.9631669,5.906719409,91838.94034,0
259,住,11307,0,0,1.1,透天厝,1,0,住家用,0,113.7,95.04,1,0,0,824389.7306,78350000,無,0,0,0,24.799054,120.9765412,3.545815544,130225.1964,1
10.57,商,11308,0,1,0.272727273,大樓,0,0,住家用,0,15.7,95.29,0,2,1,128030.2235,12200000,坡道機械,0,0,1,24.8108363,120.9632933,5.392393245,116664.5291,0
68.12,非,11309,0,0,1.1,透天厝,1,0,住家用,0,113.9,95.4,1,0,0,72327.04403,6900000,無,0,0,0,24.8062697,120.9327988,7.884563799,80752.6965,0
72.88,非,11309,0,0,1.1,透天厝,1,0,住家用,0,48.9,95.7,1,0,0,109717.8683,10500000,無,0,0,0,24.8130204,120.9522152,6.451296574,103692.2556,0
55.9,非,11308,0,0,1.1,透天厝,1,1,住家用,0,42.2,96.4,0,0,0,107883.8174,10400000,無,0,0,0,24.776359,120.9456704,6.123419379,109435.1334,0
63.15,非,11307,0,0,1.1,透天厝,1,0,住家用,0,40.3,97.16,1,0,0,85426.10128,8300000,無,0,0,0,24.8078511,120.9193234,9.228569217,85426.10128,0
82,住,11309,0,0,1.1,透天厝,1,0,住商用,0,113.9,97.2,1,0,0,66872.42798,6500000,無,0,1,0,24.814395,120.9556313,6.250399599,91506.12299,0
36.2,住,11309,0,0,0.333333333,華廈,0,0,住家用,0,113.9,97.25,0,3,1,74550.12853,7250000,無,0,0,1,24.8157752,120.9648357,5.621136185,105851.4395,0
33.14,住,11309,0,1,0.8,華廈,0,0,住家用,0,0.3,97.75,0,2,1,134526.8542,13150000,坡道機械,0,0,1,24.7909637,120.9727076,3.517109332,110420.8408,1
26.21,住,11308,0,0,1,公寓,0,0,住家用,0,113.8,97.75,0,3,0,72634.2711,7100000,無,0,0,0,24.8135791,120.9726281,4.887320095,114130.0698,0
22.58,住,11305,0,1,0.2,華廈,0,0,住家用,0,28.9,98.23,0,3,1,98747.83671,9700000,平面,1100000,0,1,24.8215406,120.9761985,5.348442357,103227.484,0
17.98,非,11308,0,1,1,華廈,0,0,住家用,0,16.3,98.63,0,1,1,69755.65244,6880000,平面,1100000,0,1,24.7645424,120.9800695,3.228813857,77424.83,0
46.6,非,11309,0,0,1,公寓,0,0,住家用,0,30.6,98.92,0,3,0,39425.79863,3900000,無,0,0,0,24.7467601,120.9085261,10.58266545,63836.94869,0
63.56,住,11307,0,0,1.1,透天厝,1,0,住家用,0,113.7,99,1,0,0,105050.5051,10400000,無,0,0,0,24.7877045,120.963614,4.333661043,100345.3532,0
28.95,住,11309,0,0,0.8,華廈,0,0,住家用,0,32.7,99.18,0,3,0,82677.95927,8200000,無,0,0,1,24.7959609,120.959947,4.915463448,115437.5207,0
27.17,住,11308,0,0,0.8,公寓,0,0,住家用,0,39.7,99.31,0,3,0,60416.87645,6000000,無,0,1,0,24.7972391,120.9731234,3.743188083,117113.612,0
28.34,住,11309,0,0,0.4,公寓,0,0,住家用,0,113.9,99.41,0,3,0,81480.73634,8100000,無,0,0,0,24.794505,120.9694428,3.957823049,118112.7318,0
28.34,住,11307,0,0,0.6,公寓,0,0,住家用,0,113.7,99.41,0,3,0,99587.56664,9900000,無,0,0,0,24.794505,120.9694428,3.957823049,118112.7318,0
20.6,住,11305,0,0,0.6,公寓,0,0,住家用,0,36.8,99.44,0,3,0,66371.68142,6600000,無,0,0,0,24.8236769,120.9704894,5.87881759,101455.2819,0
69.17,住,11309,0,0,1.1,透天厝,1,0,住家用,0,46.6,99.88,1,0,0,77092.51101,7700000,無,0,0,0,24.7883883,120.9639359,4.314022976,101623.2995,0
24.09,住,11310,0,0,0.833333333,華廈,0,0,住家用,0,29.2,100.36,0,3,0,96652.05261,9700000,無,0,0,1,24.8217118,120.9743001,5.474072476,104175.0643,0
44.13,非,11306,0,0,0.4,公寓,0,0,住家用,0,27.1,100.57,0,3,0,83523.91369,8400000,無,0,0,0,24.7676102,120.9789249,3.142375919,81594.99134,0
26.36,非,11309,0,0,1,公寓,0,0,住家用,0,31.3,100.59,0,2,1,44736.05726,4500000,無,0,0,0,24.7676102,120.9789249,3.142375919,81594.99134,0
26.46,住,11309,0,0,0.8,公寓,0,0,住家用,0,38.3,100.93,0,3,1,67373.42713,6800000,無,0,0,0,24.810463,120.9609833,5.557097538,118104.447,0
71.54,非,11308,0,0,1.1,透天厝,1,1,住家用,0,42.4,100.94,0,0,0,78066.17793,7880000,無,0,0,0,24.7767924,120.9463159,6.054003496,77441.12728,0
56,住,11307,0,0,1.1,透天厝,1,0,住家用,0,49.6,100.99,1,0,0,102980.4931,10400000,無,0,0,0,24.8059164,120.9532347,5.971233486,91848.7389,0
47.96,住,11309,0,0,1,公寓,0,0,住家用,0,113.9,101.05,0,3,0,90549.23305,9150000,無,0,0,0,24.7885932,121.0031582,0.822760958,163444.5727,0
15.02,商,11308,0,0,0.076923077,大樓,0,0,住家用,0,30.3,101.05,0,3,1,153389.4112,15500000,無,0,0,1,24.7835289,121.013013,0.745430457,166992.5223,0
20.88,住,11309,0,1,0.75,大樓,0,0,住家用,0,9,101.11,0,2,1,81099.79231,8200000,坡道機械,0,1,1,24.7998784,120.9528596,5.736668585,92776.41339,0
36.8,住,11307,0,0,0.8,公寓,0,0,住家用,0,34.6,101.19,0,3,0,97341.63455,9850000,無,0,0,0,24.7988348,120.9829985,3.00380506,127059.4548,0
91,住,11307,0,0,1.1,透天厝,1,0,住家用,0,113.7,101.2,1,0,0,177865.6126,18000000,無,0,0,0,24.8136452,120.9619879,5.687221169,105407.022,1
23.08,住,11307,0,0,0.6,公寓,0,0,住家用,0,29.3,101.39,0,3,1,111450.8334,11300000,無,0,0,0,24.8138287,120.9674798,5.278347115,112453.7369,0
74.43,非,11308,0,0,1.1,透天厝,1,0,住家用,0,43.2,101.5,1,0,0,56157.63547,5700000,無,0,0,0,24.8235114,120.928339,9.116550634,61230.3418,0
62.45,商,11307,0,0,0.2,公寓,0,0,住家用,0,39.5,102.27,0,3,0,111469.6392,11400000,無,0,0,0,24.7997245,120.9591961,5.135369632,96475.26905,1
33.2,住,11308,0,0,0.8,公寓,0,0,住家用,0,40,102.31,0,4,0,89434.07292,9150000,無,0,0,0,24.7961295,120.9754317,3.479401115,116666.6163,0
17.03,住,11309,0,1,0.333333333,大樓,0,0,住家用,0,0.8,102.47,0,2,0,117107.4461,12000000,坡道機械,0,0,1,24.8420117,120.9335055,9.919602846,91663.17231,1
17.05,住,11308,0,1,0.6,大樓,0,0,住家用,0,0.7,102.47,0,2,1,116717.0879,11960000,坡道機械,0,0,1,24.8420117,120.9335055,9.919602846,91663.17231,1
20.88,住,11307,0,0,1,華廈,0,0,住家用,0,30.2,102.54,0,3,1,101423.8346,10400000,無,0,0,1,24.8213953,120.9711024,5.641717171,102845.9696,0
12.1,住,11308,0,1,0.583333333,大樓,0,0,住家用,0,30.1,102.62,0,3,1,95497.95362,9800000,平面,1100000,0,1,24.7942242,120.9455687,6.263241193,105620.6076,0
32.38,住,11308,0,0,0.2,公寓,0,0,住商用,0,30.7,102.79,0,2,0,81233.58303,8350000,無,0,0,0,24.8345729,120.9297376,9.684056093,93139.95767,0
64,商,11308,0,0,1.1,透天厝,1,0,住家用,0,113.8,103,1,0,0,216155.3398,22264000,無,0,0,0,24.8024979,120.9667601,4.588231947,124042.2793,1
72,住,11309,0,0,1.1,透天厝,1,0,住家用,0,56.5,103.05,1,0,0,94129.06356,9700000,無,0,0,0,24.7970012,120.9803268,3.100997899,126751.1204,0
48,商,11310,0,0,1.1,透天厝,1,0,住家用,0,42.8,103.3,1,0,0,143272.0232,14800000,無,0,0,0,24.8006309,120.9661402,4.54299634,122747.6476,1
15.07,住,11308,0,0,0.571428571,華廈,0,0,住家用,0,31.1,103.33,0,3,0,92906.22278,9600000,無,0,0,1,24.8110596,120.9788264,4.261168536,123512.3981,0
75.39,非,11308,0,0,1.1,透天厝,1,0,住家用,0,43.2,103.68,1,0,0,62692.90123,6500000,無,0,0,0,24.7440561,120.9051362,11.01234428,63836.94869,0
9.48,商,11308,0,1,0.636363636,大樓,0,0,住家用,0,12.6,103.85,0,1,1,139624.4584,14500000,平面,1100000,0,1,24.8104533,120.9762405,4.384796786,115871.2143,1
24.35,住,11310,0,1,0.4,公寓,0,0,住家用,0,29,103.92,0,3,1,9622.786759,1000000,坡道機械,0,1,0,24.7941353,120.9591469,4.931485367,111053.6736,0
23.54,住,11306,0,1,0.625,華廈,0,0,住家用,0,6.5,104.13,0,2,1,186785.7486,19450000,坡道機械,0,0,1,24.7790551,121.020454,1.494321674,157856.8285,1
38.97,非,11309,0,1,0.545454545,大樓,0,0,住家用,0,113.9,104.6,0,3,1,91778.20268,9600000,坡道機械,0,0,1,24.7709456,120.9667872,4.132816354,76388.73733,1
38.97,非,11308,0,1,0.4,華廈,0,0,住家用,0,113.8,104.6,0,3,1,99713.19312,10430000,坡道機械,0,0,1,24.7707166,120.9667873,4.140135517,76388.73733,1
27.57,住,11309,0,0,0.6,公寓,0,0,住家用,0,35.1,104.9,0,3,0,73879.88561,7750000,無,0,0,0,24.8226575,120.9716671,5.716773737,104896.1347,0
11.66,住,11307,0,1,0.133333333,大樓,0,0,住家用,0,16.6,104.99,0,1,1,91437.27974,9600000,平面,1100000,0,1,24.7991901,120.9519727,5.794633145,90189.88549,0
11.5,商,11307,0,0,0.75,大樓,0,0,住家用,0,24.5,105.03,0,3,1,116633.3429,12250000,無,0,0,1,24.804206,120.9778252,3.787830383,134513.5594,0
69.6,非,11306,0,1,1.1,透天厝,1,0,住家用,0,42,105.08,1,0,0,116102.0175,12200000,平面,1100000,0,0,24.76886,120.9772333,3.229298238,78561.73283,1
13.14,商,11309,0,1,0.714285714,大樓,0,0,住家用,0,5.7,105.53,0,2,1,88884.67734,9380000,平面,1100000,0,1,24.8408603,120.9294317,10.14453419,90852.73255,0
12.55,商,11310,0,0,0.25,華廈,0,0,商業用,0,29.9,105.75,1,0,1,46335.6974,4900000,無,0,0,1,24.7878961,120.9286112,7.851397023,74514.81952,0
26.92,住,11308,0,0,1,公寓,0,0,住家用,0,35.6,105.8,0,3,0,51984.87713,5500000,無,0,0,0,24.8097011,120.9599827,5.592803402,110636.4141,0
25.33,住,11309,0,1,0.888888889,華廈,0,0,辦公用,0,10.6,105.99,0,2,1,176243.0418,18680000,坡道機械,0,0,1,24.7831927,121.0197705,1.408900255,157487.5805,0
32.18,非,11309,0,0,0.9,華廈,0,0,住家用,0,0.9,106.38,0,3,1,70501.97406,7500000,無,0,1,1,24.7426681,120.9008019,11.47640278,63619.7786,0
14.74,住,11308,0,1,0.533333333,大樓,0,0,住家用,0,6.3,106.38,0,2,1,98702.76368,10500000,平面,1100000,0,1,24.8386217,120.9293084,9.995624606,92349.21388,0
21.72,商,11309,0,0,1,公寓,0,0,住家用,0,41.2,106.44,0,3,0,65670.80045,6990000,無,0,0,0,24.8084309,120.9605035,5.471496548,111819.3706,0
40.27,住,11309,0,1,1,華廈,0,0,住家用,0,0.3,107.3,0,3,0,95060.57782,10200000,平面,1100000,0,1,24.8368097,120.9286747,9.920473074,92835.34872,0
40.27,住,11309,0,1,1,華廈,0,0,住家用,0,0.3,107.3,0,3,0,95060.57782,10200000,平面,1100000,0,1,24.8368097,120.9286747,9.920473074,92835.34872,0
40.27,住,11309,0,1,0.4,華廈,0,0,住家用,0,0.3,107.3,0,3,0,102516.3094,11000000,平面,1100000,0,1,24.8368097,120.9286747,9.920473074,92835.34872,0
40.27,住,11309,0,1,0.6,華廈,0,0,住家用,0,0.3,107.3,0,3,0,93196.64492,10000000,平面,1100000,0,1,24.8368097,120.9286747,9.920473074,92835.34872,0
40.27,住,11309,0,1,0.8,華廈,0,0,住家用,0,0.3,107.3,0,3,0,107176.1417,11500000,平面,1100000,0,1,24.8368097,120.9286747,9.920473074,92835.34872,1
40.27,住,11309,0,1,0.6,華廈,0,0,住家用,0,0.3,107.3,0,3,0,97856.47717,10500000,平面,1100000,0,1,24.8368097,120.9286747,9.920473074,92835.34872,0
40.27,住,11309,0,1,0.8,華廈,0,0,住家用,0,0.3,107.3,0,3,0,102516.3094,11000000,平面,1100000,0,1,24.8368097,120.9286747,9.920473074,92835.34872,0
61.44,非,11309,0,0,1.1,透天厝,1,0,住家用,0,113.9,107.3,1,0,0,53588.07083,5750000,無,0,0,0,24.7311964,120.9161453,10.66278238,61216.94642,0
40.27,住,11309,0,1,0.4,華廈,0,0,住家用,0,0.3,107.3,0,3,0,97856.47717,10500000,平面,1100000,0,1,24.8368097,120.9286747,9.920473074,92835.34872,0
30.74,住,11309,0,0,1,公寓,0,0,住家用,0,113.9,107.4,0,3,0,68901.30354,7400000,無,0,0,0,24.7888799,120.967591,3.961251141,94592.11538,0
11.56,住,11311,0,1,0.666666667,大樓,0,0,住家用,0,28.3,107.63,0,3,1,109634.8602,11800000,坡道機械,0,0,1,24.8028787,120.9764229,3.80264054,137728.0794,0
33.23,住,11309,0,0,0.8,公寓,0,0,住家用,0,43.8,108.09,0,3,0,54214.08086,5860000,無,0,0,0,24.8135885,120.95687,6.096566527,106519.2598,0
