土地位置建物門牌(Geo),土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,交易年,交易月,交易筆棟數,建物大於1,車位數,移轉層次,總樓層數,建物型態,主要用途,建築完成年,建築完成月,屋齡缺失,屋齡,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,有無管理組織,總價元,車位類別,車位移轉總面積平方公尺,車位總價元,特殊交易,電梯
台灣新竹市新竹市中華路六段２０５巷４９號,新竹市新竹市中華路六段２０５巷４９號,82.93,非,113,9,建物1車位0,0,0,全,二層,透天厝,其他,0,0,0,113.9,112.42,0,0,0,無,8880000,,0,0,0,無
台灣新竹市新竹市新莊街２６６巷２１號三樓,新竹市新竹市新莊街２６６巷２１號三樓,26.75,住,113,7,建物1車位0,0,0,三層,六層,華廈,住家用,83,12,0,29.5,112.58,3,2,2,無,15100000,,0,0,0,有
台灣新竹市新竹市延平路一段２８５號,新竹市新竹市延平路一段２８５號,20.12,住,109,12,建物1車位1,0,1,一層，見其他登記事項,十二層,大樓,商業用,113,7,1,0,112.76,0,0,0,無,14880000,坡道平面,30.1,1600000,0,有
台灣新竹市新竹市高峰路１１０巷１９弄２２號三樓之３,新竹市新竹市高峰路１１０巷１９弄２２號三樓之３,39.04,住,113,9,建物1車位1,0,1,三層,五層,華廈,住家用,113,6,0,0.3,112.82,3,2,2,有,17300000,其他,13,0,0,有
台灣新竹市新竹市高峰路１１０巷１９弄２２號三樓之３,新竹市新竹市高峰路１１０巷１９弄２２號三樓之３,39.04,住,113,7,建物1車位1,0,1,三層,五層,華廈,住家用,113,6,0,0.1,112.82,3,2,2,無,12780000,其他,13,700000,0,有
台灣新竹市新竹市高峰路１１０巷１９弄２２號五樓之３,新竹市新竹市高峰路１１０巷１９弄２２號五樓之３,39.04,住,113,7,建物1車位1,0,1,五層,五層,華廈,住家用,113,6,0,0.1,112.82,3,2,2,無,12550000,其他,13,600000,0,有
台灣新竹市新竹市高峰路１１０巷１９弄２２號二樓之３,新竹市新竹市高峰路１１０巷１９弄２２號二樓之３,39.04,住,113,6,建物1車位1,0,1,二層,五層,華廈,住家用,113,6,1,0,112.82,3,2,2,無,14270000,其他,13,650000,0,有
台灣新竹市新竹市民權路２００巷１６號,新竹市新竹市民權路２００巷１６號,65,住,113,7,建物1車位0,0,0,全,三層,透天厝,住家用,61,11,0,51.6,113.16,3,2,2,無,19800000,,0,0,0,無
台灣新竹市新竹市天府路一段６８號五樓,新竹市新竹市天府路一段６８號五樓,25.12,住,113,10,建物1車位1,0,1,五層,七層,華廈,住家用,108,1,0,5.9,113.24,3,2,1,有,11500000,坡道平面,27.11,0,0,有
台灣新竹市新竹市西大路５２８號３樓,新竹市新竹市西大路５２８號３樓,17.71,商,113,5,建物1車位0,0,0,三層,五層,華廈,住家用,0,0,0,113.5,113.42,3,2,2,有,9980000,,0,0,0,有
台灣新竹市新竹市武陵路１７３號１３樓之２,新竹市新竹市武陵路１７３號１３樓之２,12.93,住,113,9,建物1車位0,0,0,十三層,二十二層,大樓,住家用,87,7,0,26.2,113.83,3,2,2,有,13350000,,0,0,0,有
台灣新竹市新竹市埔頂二路３０號二十二樓,新竹市新竹市埔頂二路３０號二十二樓,9.94,商,113,3,建物1車位1,0,1,二十二層,二十四層,大樓,住家用,110,1,0,3.2,114.22,2,2,1,有,20280000,坡道平面,33.09,0,0,有
台灣新竹市新竹市西濱路一段１３６號,新竹市新竹市西濱路一段１３６號,61.62,住,113,9,建物1車位0,0,0,全,四層,透天厝,住商用,107,10,0,5.9,114.48,3,1,3,有,16800000,,0,0,0,無
台灣新竹市新竹市中華路三段４８號１２樓之２,新竹市新竹市中華路三段４８號１２樓之２,9.34,商,113,7,建物1車位1,0,1,十二層,十七層,大樓,住家用,86,5,0,27.2,114.52,2,2,2,有,12300000,坡道機械,0,0,0,有
台灣新竹市新竹市光華街５３巷８號４樓,新竹市新竹市光華街５３巷８號４樓,27.24,住,113,7,建物1車位0,0,0,四層,五層,公寓,住家用,71,12,0,41.5,114.75,3,2,2,無,8500000,,0,0,0,無
台灣新竹市新竹市民族路２０５號４樓之４,新竹市新竹市民族路２０５號４樓之４,25.36,住,113,8,建物1車位0,0,0,四層,六層,華廈,住家用,0,0,0,113.8,114.76,3,2,2,有,10300000,,0,0,0,有
台灣新竹市新竹市武陵路１７９巷１６號５樓之５,新竹市新竹市武陵路１７９巷１６號５樓之５,12.98,住,113,10,建物1車位0,0,0,五層,二十層,大樓,住家用,89,5,0,24.5,114.93,3,2,2,有,12300000,,0,0,0,有
台灣新竹市新竹市金竹路１３６號８樓之２,新竹市新竹市金竹路１３６號８樓之２,15.43,住,113,8,建物1車位1,0,1,八層,八層,華廈,住家用,87,10,0,25.8,115.4,3,2,2,有,9900000,坡道機械,0,0,0,有
台灣新竹市新竹市金雅八街９２號三樓之２,新竹市新竹市金雅八街９２號三樓之２,21.31,非,113,8,建物1車位1,0,1,三層,十二層,大樓,住家用,113,2,0,0.6,115.46,2,2,1,有,17000000,坡道平面,32.62,0,0,有
台灣新竹市新竹市光復路二段６４５號５樓之３,新竹市新竹市光復路二段６４５號５樓之３,10.53,商,113,9,建物1車位1,0,1,五層,十二層,大樓,住家用,88,12,0,24.7,115.59,3,2,2,有,13600000,坡道機械,20.77,0,0,有
台灣新竹市新竹市東大路二段６２２之７號十三樓之２,新竹市新竹市東大路二段６２２之７號十三樓之２,24.35,非,110,1,建物1車位1,0,1,十三層,十四層,大樓,住家用,113,6,1,0,115.62,2,2,1,有,9730000,坡道平面,18.61,520000,0,有
台灣新竹市新竹市東大路二段６２２之７號十二樓之３,新竹市新竹市東大路二段６２２之７號十二樓之３,24.35,非,110,2,建物1車位1,0,1,十二層,十四層,大樓,住家用,113,6,1,0,115.64,2,2,1,有,9960000,坡道平面,18.61,560000,0,有
台灣新竹市新竹市東大路二段６２２之７號九樓之５,新竹市新竹市東大路二段６２２之７號九樓之５,24.35,非,110,1,建物1車位1,0,1,九層,十四層,大樓,住家用,113,6,1,0,115.7,2,2,1,有,9970000,坡道平面,18.61,560000,0,有
台灣新竹市新竹市東大路二段６２２之７號八樓之５,新竹市新竹市東大路二段６２２之７號八樓之５,24.35,非,110,1,建物1車位1,0,1,八層,十四層,大樓,住家用,113,6,1,0,115.7,2,2,1,有,9840000,坡道平面,18.61,540000,0,有
台灣新竹市新竹市東大路二段６２２之７號四樓之１,新竹市新竹市東大路二段６２２之７號四樓之１,24.35,非,110,1,建物1車位1,0,1,四層,十四層,大樓,住家用,113,6,1,0,115.75,2,2,1,有,8960000,坡道平面,18.61,520000,0,有
台灣新竹市新竹市東大路二段６２２之７號十樓之１,新竹市新竹市東大路二段６２２之７號十樓之１,24.35,非,110,1,建物1車位1,0,1,十層,十四層,大樓,住家用,113,6,1,0,115.75,2,2,1,有,9990000,坡道平面,18.61,540000,0,有
台灣新竹市新竹市東大路３段４７０號５Ｆ,新竹市新竹市東大路３段４７０號５Ｆ,20.97,住,113,6,建物1車位0,0,0,五層,七層,華廈,住家用,82,10,0,30.6,115.78,3,2,2,無,10260000,,0,0,0,有
台灣新竹市新竹市牛埔路１４巷６弄１９－３號５樓,新竹市新竹市牛埔路１４巷６弄１９－３號５樓,21.46,住,113,7,建物1車位0,0,0,五層,七層,華廈,住家用,83,6,0,30.1,115.84,3,2,2,無,11550000,,0,0,0,有
台灣新竹市新竹市東大路二段６２２之７號十一樓之２,新竹市新竹市東大路二段６２２之７號十一樓之２,24.42,非,110,1,建物1車位1,0,1,十一層,十四層,大樓,住家用,113,6,1,0,115.84,2,2,1,有,9850000,坡道平面,18.61,540000,0,有
台灣新竹市新竹市東大路二段６２２之７號八樓之２,新竹市新竹市東大路二段６２２之７號八樓之２,24.42,非,110,1,建物1車位1,0,1,八層,十四層,大樓,住家用,113,6,1,0,115.84,2,2,1,有,9900000,坡道平面,18.61,560000,0,有
台灣新竹市新竹市東大路二段６２２之７號十樓之２,新竹市新竹市東大路二段６２２之７號十樓之２,24.42,非,110,1,建物1車位1,0,1,十層,十四層,大樓,住家用,113,6,1,0,115.84,2,2,1,有,10080000,坡道平面,18.61,560000,0,有
台灣新竹市新竹市東大路二段６２２之７號九樓之３,新竹市新竹市東大路二段６２２之７號九樓之３,24.42,非,111,3,建物1車位1,0,1,九層,十四層,大樓,住家用,113,6,1,0,115.86,2,2,1,有,14440000,坡道平面,18.61,2100000,0,有
台灣新竹市新竹市東大路二段６２２之７號七樓之３,新竹市新竹市東大路二段６２２之７號七樓之３,24.42,非,110,1,建物1車位1,0,1,七層,十四層,大樓,住家用,113,6,1,0,115.86,2,2,1,有,9500000,坡道平面,18.61,540000,0,有
台灣新竹市新竹市延平路三段４７０巷１９弄１號二樓之１,新竹市新竹市延平路三段４７０巷１９弄１號二樓之１,37.7,住,113,8,建物1車位1,0,1,二層,五層,華廈,住家用,103,7,0,10.1,116.05,3,2,2,有,9000000,其他,2.9,0,0,有
台灣新竹市新竹市西大路９７巷１９弄１３號,新竹市新竹市西大路９７巷１９弄１３號,84,住,113,7,建物1車位0,0,0,全,二層,透天厝,住家用,67,8,0,45.9,116.14,4,3,2,無,16320000,,0,0,0,無
台灣新竹市新竹市武陵路１７５巷３號２０樓之５,新竹市新竹市武陵路１７５巷３號２０樓之５,12.93,住,113,11,建物1車位0,0,0,二十層,二十一層,大樓,住家用,87,7,0,26.4,116.22,3,2,2,有,13600000,,0,0,1,有
台灣新竹市新竹市內湖路２８號,新竹市新竹市內湖路２８號,70.18,非,113,8,建物1車位0,0,0,全,二層,透天厝,住家用,69,7,0,44.1,116.34,6,3,3,無,2700000,,0,0,1,無
台灣新竹市新竹市勝利路１７５號８樓之１,新竹市新竹市勝利路１７５號８樓之１,25.53,商,113,7,建物1車位0,0,0,八層,八層,華廈,住家用,86,6,0,27.1,116.43,2,2,2,有,14500000,,0,0,0,有
台灣新竹市新竹市埔頂二路５２號,新竹市新竹市埔頂二路５２號,15.58,商,113,6,建物1車位0,0,0,一層，二層,二十四層,大樓,商業用,110,1,0,3.5,116.52,0,0,0,有,26920000,,0,0,1,有
台灣新竹市新竹市天府路一段１４２號七樓之７,新竹市新竹市天府路一段１４２號七樓之７,22,住,113,8,建物1車位1,0,1,七層,十四層,大樓,住家用,110,10,0,2.8,116.57,2,2,1,有,13020000,坡道機械,16.58,0,0,有
台灣新竹市新竹市東大路二段６２２之７號五樓之２,新竹市新竹市東大路二段６２２之７號五樓之２,24.42,非,110,1,建物1車位1,0,1,五層,十四層,大樓,住家用,113,6,1,0,116.8,2,2,1,有,9440000,坡道平面,19.57,610000,0,有
台灣新竹市新竹市東大路二段６２２之７號五樓之３,新竹市新竹市東大路二段６２２之７號五樓之３,24.42,非,110,1,建物1車位1,0,1,五層,十四層,大樓,住家用,113,6,1,0,116.82,2,2,1,有,9290000,坡道平面,19.57,540000,0,有
台灣新竹市新竹市西大路７６８號七樓之２,新竹市新竹市西大路７６８號七樓之２,17.34,住,113,6,建物1車位1,0,1,,十層,華廈,其他,83,7,0,29.9,117.08,3,2,2,有,13000000,坡道機械,0,0,0,有
台灣新竹市新竹市埔頂三路３８號二十七樓之６,新竹市新竹市埔頂三路３８號二十七樓之６,7.16,商,113,9,建物1車位1,0,1,二十七層,二十九層,大樓,住家用,112,5,0,1.4,117.1,2,2,1,有,21000000,坡道平面,28.88,0,0,有
台灣新竹市新竹市東大路二段６２２之７號十三樓之１,新竹市新竹市東大路二段６２２之７號十三樓之１,24.28,非,110,1,建物1車位1,0,1,十三層,十四層,大樓,住家用,113,6,1,0,117.24,2,2,1,有,9780000,坡道平面,20.32,480000,0,有
台灣新竹市新竹市東大路二段６２２之７號十二樓之１,新竹市新竹市東大路二段６２２之７號十二樓之１,24.28,非,110,1,建物1車位1,0,1,十二層,十四層,大樓,住家用,113,6,1,0,117.24,2,2,1,有,9780000,坡道平面,20.32,590000,0,有
台灣新竹市新竹市東大路二段６２２之７號九樓之２,新竹市新竹市東大路二段６２２之７號九樓之２,24.42,非,110,1,建物1車位1,0,1,九層,十四層,大樓,住家用,113,6,1,0,117.33,2,2,1,有,9980000,坡道平面,20.11,560000,0,有
台灣新竹市新竹市東大路二段６２２之７號十二樓之２,新竹市新竹市東大路二段６２２之７號十二樓之２,24.35,非,110,1,建物1車位1,0,1,十二層,十四層,大樓,住家用,113,6,1,0,117.33,2,2,1,有,9800000,坡道平面,20.32,590000,0,有
台灣新竹市新竹市東大路二段６２２之７號十三樓之３,新竹市新竹市東大路二段６２２之７號十三樓之３,24.35,非,110,1,建物1車位1,0,1,十三層,十四層,大樓,住家用,113,6,1,0,117.35,2,2,1,有,9730000,坡道平面,20.32,560000,0,有
台灣新竹市新竹市東大路二段６２２之７號三樓之５,新竹市新竹市東大路二段６２２之７號三樓之５,24.35,非,110,1,建物1車位1,0,1,三層,十四層,大樓,住家用,113,6,1,0,117.41,2,2,1,有,9270000,坡道平面,20.32,540000,0,有
台灣新竹市新竹市東大路二段６２２之７號三樓之１,新竹市新竹市東大路二段６２２之７號三樓之１,24.35,非,110,1,建物1車位1,0,1,三層,十四層,大樓,住家用,113,6,1,0,117.46,2,2,1,有,9260000,坡道平面,20.32,560000,0,有
台灣新竹市新竹市東大路二段６２２之７號五樓之１,新竹市新竹市東大路二段６２２之７號五樓之１,24.35,非,110,1,建物1車位1,0,1,五層,十四層,大樓,住家用,113,6,1,0,117.46,2,2,1,有,9360000,坡道平面,20.32,560000,0,有
台灣新竹市新竹市延平路一段２８１號,新竹市新竹市延平路一段２８１號,21.13,住,109,12,建物1車位1,0,1,一層，見其他登記事項,十二層,大樓,商業用,113,7,1,0,117.5,0,0,0,無,14680000,坡道平面,30.1,1400000,0,有
台灣新竹市新竹市東大路二段６２２之７號三樓之２,新竹市新竹市東大路二段６２２之７號三樓之２,24.42,非,110,1,建物1車位1,0,1,三層,十四層,大樓,住家用,113,6,1,0,117.55,2,2,1,有,9300000,坡道平面,20.32,560000,0,有
台灣新竹市新竹市東大路二段６２２之７號四樓之２,新竹市新竹市東大路二段６２２之７號四樓之２,24.42,非,110,1,建物1車位1,0,1,四層,十四層,大樓,住家用,113,6,1,0,117.55,2,2,1,有,9000000,坡道平面,20.32,520000,0,有
台灣新竹市新竹市東大路二段６２２之７號六樓之２,新竹市新竹市東大路二段６２２之７號六樓之２,24.42,非,110,1,建物1車位1,0,1,六層,十四層,大樓,住家用,113,6,1,0,117.55,2,2,1,有,9470000,坡道平面,20.32,560000,0,有
台灣新竹市新竹市東大路二段６２２之７號七樓之２,新竹市新竹市東大路二段６２２之７號七樓之２,24.42,非,110,1,建物1車位1,0,1,七層,十四層,大樓,住家用,113,6,1,0,117.55,2,2,1,有,9550000,坡道平面,20.32,560000,0,有
台灣新竹市新竹市東大路二段６２２之７號四樓之３,新竹市新竹市東大路二段６２２之７號四樓之３,24.42,非,110,1,建物1車位1,0,1,四層,十四層,大樓,住家用,113,6,1,0,117.57,2,2,1,有,9100000,坡道平面,20.32,560000,0,有
台灣新竹市新竹市明湖路１０５０巷４５０號４樓,新竹市新竹市明湖路１０５０巷４５０號４樓,47.24,非,113,8,建物1車位0,0,0,四層,十層,華廈,住家用,87,8,0,26,117.65,4,2,2,無,10300000,,0,0,0,有
台灣新竹市新竹市東大路二段６２２之７號三樓之３,新竹市新竹市東大路二段６２２之７號三樓之３,24.42,非,111,1,建物1車位1,0,1,三層,十四層,大樓,住家用,113,6,1,0,117.68,2,2,1,有,13350000,坡道平面,20.43,2050000,0,有
台灣新竹市新竹市明湖路１２００巷６弄１８號四樓,新竹市新竹市明湖路１２００巷６弄１８號四樓,36.6,非,113,9,建物1車位1,0,1,四層,七層,華廈,住家用,95,12,0,17.7,118.3,3,2,2,有,12800000,坡道機械,0,0,0,有
台灣新竹市新竹市五福路１段１巷３５弄２７號,新竹市新竹市五福路１段１巷３５弄２７號,608.85,非,113,6,建物1車位0,0,0,全,二層,透天厝,住家用,81,8,0,31.8,118.3,4,2,2,無,11500000,,0,0,0,無
台灣新竹市新竹市明湖路１２００巷６弄８號四樓,新竹市新竹市明湖路１２００巷６弄８號四樓,37.7,非,113,8,建物1車位1,0,1,四層,七層,華廈,住家用,95,12,0,17.6,118.35,3,2,2,有,13000000,坡道機械,0,0,0,有
台灣新竹市新竹市龍山西路１１５號七樓,新竹市新竹市龍山西路１１５號七樓,26.18,住,113,5,建物1車位2,0,2,七層，見其他登記事項,七層,華廈,住家用,105,3,0,8.2,118.38,2,2,2,有,23880000,坡道機械,14,0,0,有
台灣新竹市新竹市經國路一段５３２號３樓之２,新竹市新竹市經國路一段５３２號３樓之２,8.66,住,113,6,建物1車位0,0,0,三層,二十層,大樓,住家用,85,5,0,28.1,118.47,3,2,2,有,11440000,,0,0,0,有
台灣新竹市新竹市東大路二段６２２之７號十二樓之５,新竹市新竹市東大路二段６２２之７號十二樓之５,24.28,非,110,1,建物1車位1,0,1,十二層,十四層,大樓,住家用,113,6,1,0,119.13,2,2,1,有,9760000,坡道平面,22.25,560000,0,有
台灣新竹市新竹市高峰路１１０巷１９弄２２號五樓之２,新竹市新竹市高峰路１１０巷１９弄２２號五樓之２,33.14,住,113,8,建物1車位2,0,2,五層,五層,華廈,住家用,113,6,0,0.2,119.28,2,2,1,無,11770000,一樓平面,34.53,1700000,0,有
台灣新竹市新竹市東大路二段６２２之７號二樓之１,新竹市新竹市東大路二段６２２之７號二樓之１,24.35,非,113,6,建物1車位1,0,1,二層,十四層,大樓,住家用,113,6,1,0,119.35,2,2,1,有,17100000,坡道平面,22.25,2380000,0,有
台灣新竹市新竹市湳雅街２４２號２樓,新竹市新竹市湳雅街２４２號２樓,25.08,住,113,10,建物1車位1,0,1,二層,七層,華廈,住家用,82,10,0,31,119.37,3,2,2,有,8600000,坡道機械,0,0,1,有
台灣新竹市新竹市東大路二段６２２之７號八樓之１,新竹市新竹市東大路二段６２２之７號八樓之１,24.35,非,110,1,建物1車位1,0,1,八層,十四層,大樓,住家用,113,6,1,0,119.38,2,2,1,有,9730000,坡道平面,22.25,560000,0,有
台灣新竹市新竹市振興路７６號三樓,新竹市新竹市振興路７６號三樓,22.01,住,113,9,建物1車位1,0,1,三層,七層,華廈,住家用,84,6,0,29.3,119.45,3,1,2,有,8880000,坡道機械,0,0,0,有
